"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"BAG5",-5.21791041267019,2.85742713074796,-8253.26913925225,8.4235301687357e-133,6.87608402668131e-130,287.252935407932
"ASPM",-5.15977344554762,2.82559022018084,-7219.36240925187,2.40962815220798e-130,5.67226467029759e-128,283.412037986581
"LPXN",-5.15766548297351,2.82443585972359,-7432.09214678369,7.06246495679189e-131,2.00514696761483e-128,284.274553914308
"PPP1R2",-5.14792669887112,2.81910271604847,-7886.28387207205,5.7581379585946e-132,2.16332956174104e-129,285.986638732894
"TM7SF3",-5.14469504363349,2.81733300008501,-8063.79756999813,2.24773640621077e-132,1.05823430004403e-129,286.611480615564
"FMO1",-5.12931182952633,2.80890885902632,-7580.69731224476,3.0591556265162e-131,9.39293784106844e-129,284.853475185265
"UGGT2",-5.1115521489505,2.79918331966337,-7752.57512028358,1.18610446423332e-131,3.98869986972176e-129,285.500034966418
"GNAI3",-5.06434513247073,2.77333185825778,-7224.4402991228,2.33908169244144e-130,5.67226467029759e-128,283.433105732323
"ESRRG",-5.06021168943585,2.91457731211374,-341.162862692195,2.48875525360362e-74,2.93758809977416e-74,159.300981445909
"STARD10",-5.04394087972318,2.76215810080079,-7592.6418509232,2.86223918503614e-131,9.18778778396602e-129,284.899193988189
"ALKBH7",-5.04179442417793,2.76098266085934,-7241.24499521856,2.12033044189886e-130,5.34777627881778e-128,283.502656782477
"CAPN6",-5.02988827919666,2.95362053977003,-400.546518727841,2.82957347534119e-77,3.46436336387994e-77,166.232669258589
"CCNDBP1",-5.00438420340633,2.74049611138918,-7196.57639681036,2.75403197452059e-130,6.07780431377013e-128,283.317205494739
"PRPS1",-4.97530489671141,2.72457172915149,-7210.83995268894,2.53296327333082e-130,5.77025375363297e-128,283.376625199209
"APOO",-4.97322838436679,2.72343459143895,-7098.08234079362,4.93050407505632e-130,1.02409469935435e-127,282.901663172413
"CYP4X1",-4.92302739817127,2.69594357518903,-7384.43265815448,9.26891232707389e-131,2.51757918668445e-128,284.084840042501
