,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,group
RP11-331F9.4,0.00351879371812682,-0.0113109918788551,1.34138274158053,-0.00843233741439633,0.993272047896737,0.999991486976558,NOT_CHANGE
SIT1,0.0374502639172066,0.0013978828656897,0.313833882818682,0.00445421269728651,0.996446064209994,0.999991486976558,NOT_CHANGE
RMRP,0.00177892302875785,-0.0020294906713336,2.02905649472323,-0.00100021397955725,0.999201944841278,0.999991486976558,NOT_CHANGE
CCDC107,0.438598245145158,0.0445629114331784,0.0585549432729145,0.761044395952675,0.446630550420355,0.999991486976558,NOT_CHANGE
ARHGEF39,0.00858939103728583,-0.0121602416700113,0.716511651402854,-0.0169714500053179,0.986459392086582,0.999991486976558,NOT_CHANGE
CA9,0.000878550058245602,-0.0088210432549484,2.93103716122674,-0.00300952965443006,0.997598746378252,0.999991486976558,NOT_CHANGE
TPM2,0.0693092061286695,0.114539075365213,0.260304806121299,0.44001905716577,0.659923304850085,0.999991486976558,NOT_CHANGE
TLN1,0.649747338080823,0.54068479671379,0.0545770137817109,9.90682265754484,3.88814778584784e-23,5.46414368837816e-21,NOT_CHANGE
CREB3,0.16444394260161,-0.00121819421417231,0.091022264702793,-0.0133834751107323,0.989321850613946,0.999991486976558,NOT_CHANGE
GBA2,0.0511016789223943,0.049108949908696,0.215087486088109,0.228320814017878,0.819396844613045,0.999991486976558,NOT_CHANGE
RGP1,0.0333417538364986,-0.00163544613296013,0.29286348654703,-0.00558432924582933,0.995544373070248,0.999991486976558,NOT_CHANGE
MSMP,0.00081158854517964,-0.00788386768043522,2.95611457862631,-0.00266696958820142,0.997872068664009,0.999991486976558,NOT_CHANGE
RP11-112J3.16,0.00113350622423891,-0.000694476297403115,2.61511229552388,-0.000265562705889077,0.999788111619537,0.999991486976558,NOT_CHANGE
NPR2,0.0011360089577379,-0.00591543028047762,2.41827024284158,-0.00244614112007876,0.998048263713148,0.999991486976558,NOT_CHANGE
SPAG8,0.00535519125037926,-0.0062666025664529,1.00276336602507,-0.00624933337093631,0.995013785843448,0.999991486976558,NOT_CHANGE
HINT2,0.359741060004947,0.240009443040258,0.0639602287859401,3.75247943285996,0.000175094200951852,0.00440834346544143,NOT_CHANGE
TMEM8B,0.0157324776138071,0.0194856419740017,0.561974337195742,0.0346735441181091,0.972340056973439,0.999991486976558,NOT_CHANGE
FAM221B,0.00161077506272792,-0.00158405502571749,2.18079142179819,-0.000726367047248997,0.999420442998487,0.999991486976558,NOT_CHANGE
HRCT1,0.00281359870023929,0.00672151314981346,1.55807869247769,0.0043139753994869,0.996557956309362,0.999991486976558,NOT_CHANGE
SPAAR,0.000107590462596638,-0.00417951740999619,3.03788083241261,-0.0013758003162609,0.99890227051521,0.999991486976558,NOT_CHANGE
RECK,0.0295690375826018,-0.00163403641844718,0.319697643994845,-0.00511119318249818,0.995921875628766,0.999991486976558,NOT_CHANGE
GLIPR2,0.65675479561103,-0.654175041764226,0.0531246707106032,-12.3139594657978,7.61915148717555e-35,2.23636562891933e-32,NOT_CHANGE
CCIN,0.000106745406139051,-0.00417951740999568,3.03788083241261,-0.00137580031626073,0.99890227051521,0.999991486976558,NOT_CHANGE
CLTA,2.08414590166034,0.20466239814006,0.0433326547034541,4.72305238487375,2.3233097428331e-06,8.27540803637695e-05,NOT_CHANGE
GNE,0.0212791399772342,-0.0172085598487803,0.395863070410725,-0.0434709906911137,0.965326088733107,0.999991486976558,NOT_CHANGE
RNU4-53P,0.000106261235665737,-0.00417951740999627,3.03788083241261,-0.00137580031626093,0.99890227051521,0.999991486976558,NOT_CHANGE
RNF38,0.0713233490056645,-0.0314247552129216,0.167385961854217,-0.187738295761569,0.851081808324248,0.999991486976558,NOT_CHANGE
MELK,0.027450206117765,0.0134967548989974,0.373379085273111,0.0361475921692966,0.971164674040143,0.999991486976558,NOT_CHANGE
PAX5,0.00338699106147059,0.00248140407835674,1.44734155515701,0.00171445645951039,0.998632062330932,0.999991486976558,NOT_CHANGE
RP11-297B17.3,0.000321797716882599,-0.00319760029140894,3.03788083241261,-0.00105257594613067,0.999160166058587,0.999991486976558,NOT_CHANGE
RP11-220I1.1,0.124017019570605,0.0882653025304764,0.112065510811976,0.787622363838312,0.430917629411524,0.999991486976558,NOT_CHANGE
ZCCHC7,0.0827810881431126,0.0560585557498034,0.151721389727137,0.3694835372298,0.711767341825581,0.999991486976558,NOT_CHANGE
Y_RNA.406,0.00102502078530311,-0.000693840463541262,2.53798550248355,-0.000273382358907213,0.999781872439349,0.999991486976558,NOT_CHANGE
GRHPR,0.32132559410343,0.170780743903182,0.0649423083083732,2.62973011510838,0.00854526771315476,0.143481294520371,NOT_CHANGE
ZBTB5,0.0111085421727964,-0.00300974755890867,0.615805249294501,-0.0048874990305081,0.99610035550818,0.999991486976558,NOT_CHANGE
RN7SL463P,0.000330302331761512,-0.00462596819995976,3.03788083241261,-0.00152276157464871,0.998785012519357,0.999991486976558,NOT_CHANGE
POLR1E,0.0392953873674518,0.0332229571767289,0.261903127857906,0.126852082479725,0.899057472800952,0.999991486976558,NOT_CHANGE
FBXO10,0.00566431981174284,-0.00666835388593748,0.935859137797412,-0.00712538203306083,0.994314815793186,0.999991486976558,NOT_CHANGE
RP11-613M10.8,5.37898870722961e-05,-0.00560788531854717,3.03788083241261,-0.00184598594477899,0.998527117151717,0.999991486976558,NOT_CHANGE
TOMM5,0.231666280469961,-0.271170381327417,0.0763630919037674,-3.55106602636186,0.000383674152362185,0.00895033827462208,NOT_CHANGE
FRMPD1,0.00108278319886802,-0.00404228565896909,2.6275527526675,-0.00153842226568633,0.998772517110403,0.999991486976558,NOT_CHANGE
TRMT10B,0.0423917645219754,0.0288028653212549,0.248341957166266,0.115980664926351,0.907667865524546,0.999991486976558,NOT_CHANGE
EXOSC3,0.183117447828987,0.0494600143045836,0.0828613785170048,0.596900693541243,0.550573684221096,0.999991486976558,NOT_CHANGE
