,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,group
HTR7,0.000718892917051234,0.0304806050610068,3.64882373135481,0.00835354275929611,0.993334914721245,NA,NOT_CHANGE
RPP30,0.25130425111051,-0.331621216294736,0.19955275441553,-1.6618222948915,0.0965484106047947,0.194927757765924,NOT_CHANGE
RP11-236B18.5,0.000351614228540459,0.0433182304756362,3.6488237306318,0.011871834233038,0.990527869258629,NA,NOT_CHANGE
PCGF5,0.224533881710652,0.238714223681538,0.220809862521983,1.08108497036799,0.279659318331628,NA,NOT_CHANGE
HECTD2,0.0374387986532507,0.000158196103663323,0.837253153904824,0.00018894656045847,0.99984924245749,NA,NOT_CHANGE
PPP1R3C,0.027168266747096,-0.0860379702366816,1.10702248404909,-0.0777201651063003,0.938050653188266,NA,NOT_CHANGE
RP11-251A15.4,0.00447715737135207,0.0326200000545329,3.56766098037925,0.00914324545799902,0.992704847258076,NA,NOT_CHANGE
TNKS2,0.198702399935742,-0.194225625822304,0.232110863770118,-0.8367795572665,0.402716490287743,NA,NOT_CHANGE
FGFBP3,0.02911125544481,0.0580183204817271,0.986670718786863,0.058802110346461,0.953109727557888,NA,NOT_CHANGE
RP11-402D21.2,0.00420369853924614,0.0582948162340794,3.59893835657035,0.0161977812505886,0.98707660553781,NA,NOT_CHANGE
BTAF1,0.0671407303692458,0.0587920782738228,0.540101914548459,0.108853675001272,0.913318550218166,NA,NOT_CHANGE
CPEB3,0.0340315222150643,0.126864587875058,0.88589812537319,0.143204488463745,0.886128685078884,NA,NOT_CHANGE
MARCH5,0.257733189202301,-0.143681537220051,0.194045238189502,-0.740453816649362,0.459024674354778,0.615747604043825,NOT_CHANGE
IDE,0.0744392940731581,0.0570937231289928,0.499038797006861,0.11440738369728,0.908914861085905,NA,NOT_CHANGE
KIF11,0.0184770237545299,0.0282443924932519,1.62531369176477,0.0173778099799209,0.986135211553902,NA,NOT_CHANGE
HHEX,0.371516790184123,0.73468512808133,0.24439968795412,3.00608046692453,0.00264638956406403,0.0107085774828551,NOT_CHANGE
EXOC6,0.212651371954026,0.346075166628391,0.320977641326722,1.07819088332113,0.280948579587876,NA,NOT_CHANGE
