"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GRID2IP",-1.91868848738107,0.959344243690536,-165.695564480335,6.55009271814782e-216,8.01735686511041e-215,484.724774690856
"HOXD4",-1.91860699051051,0.959303495255252,-149.489015564145,4.76526755965456e-207,4.83591256946138e-206,464.257935612619
"LHB",-1.91755446339287,0.958777231696436,-190.483974658873,6.20159000703884e-228,9.56170071366802e-227,512.479743564751
"VGLL3",-1.91727854187717,0.968850562370081,-157.30883230253,1.94992048696918e-211,2.15643413016652e-210,474.393378338449
"ZNF738",-1.91693678257488,0.958468391287442,-138.408083811032,1.98868660308792e-200,1.82298326802591e-199,448.962902583115
"KB-1615E4.2",-1.91679489735412,0.958397448677062,-138.116109671134,3.01964140357178e-200,2.75607517242051e-199,448.54379666574
"MVK",-1.91664271784801,1.11840710134506,-29.0303692824855,1.29059455016949e-73,2.50495287723892e-73,155.748495002681
"NARS2",-1.9165816218398,1.20063404111141,-95.425699229543,1.20910079326729e-168,6.72349166199706e-168,375.49515194631
"SLC30A3",-1.91651207016224,0.958256035081121,-202.559190772737,3.05828487274505e-233,5.33736561568299e-232,524.723709956693
"PTCH2",-1.91549721606546,0.957748608032732,-39.4336219849461,3.14163325781673e-96,7.36634781954935e-96,208.027706001045
"FAM120C",-1.91538336391887,0.957691681959436,-142.794754059343,4.14545132984175e-203,3.94939712390723e-202,455.157136870199
"ADAM33",-1.91523698896702,0.957618494483509,-65.4892914134978,5.32049422362053e-137,1.91454922342305e-136,302.317961965391
"TCFL5",-1.91510632570789,0.957553162853946,-187.333719360034,1.70533921926811e-226,2.55991326863941e-225,509.158340184352
"ADGB",-1.91487796314541,0.957438981572703,-60.9262644032612,4.96972289003956e-131,1.64943485189955e-130,288.509767783456
"CCDC89",-1.91403649852626,0.957018249263131,-149.769726261727,3.28625543808279e-207,3.35570254885996e-206,464.630732378879
"FAM41C",-1.91381174893162,0.956905874465811,-162.69526959964,2.45779048226246e-214,2.9026270024547e-213,481.089450121066
"EQTN",-1.91377264754615,0.956886323773075,-111.980306457329,2.83834152201996e-182,1.93846271337585e-181,407.005468391996
"B4GALNT2",-1.91369627081427,0.956848135407137,-170.002279181432,4.02611490353524e-218,5.13633606243935e-217,489.830720129069
"PRKCQ",-1.91314655002249,0.956573275011244,-128.586494082741,4.13031343959249e-194,3.42325193485508e-193,434.364870756964
